,Datetime,Content ID,Content Type,Category Type,Reaction Type,Sentiment Type,Score
16095,25-04-2021 02:30,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,super love,positive,75
16096,06-05-2021 19:23,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,dislike,negative,10
16097,08-04-2021 17:34,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,want,positive,70
16098,09-01-2021 06:54,baadf2d9-ab5b-458d-a3cf-37c39a69be50,GIF,technology,adore,positive,72
16100,25-05-2021 04:38,c2373565-f5f1-415f-9786-49ff558c7739,GIF,soccer,indifferent,neutral,20
16101,22-02-2021 22:29,c2373565-f5f1-415f-9786-49ff558c7739,GIF,soccer,dislike,negative,10
16102,15-01-2021 02:10,c2373565-f5f1-415f-9786-49ff558c7739,GIF,soccer,dislike,negative,10
16103,12-10-2020 11:36,c2373565-f5f1-415f-9786-49ff558c7739,GIF,soccer,scared,negative,15
16104,03-12-2020 15:04,c2373565-f5f1-415f-9786-49ff558c7739,GIF,soccer,intrigued,positive,45
16105,17-05-2021 19:33,c2373565-f5f1-415f-9786-49ff558c7739,GIF,soccer,heart,positive,60
16106,24-06-2020 00:51,c2373565-f5f1-415f-9786-49ff558c7739,GIF,soccer,like,positive,50
16107,20-09-2020 14:56,c2373565-f5f1-415f-9786-49ff558c7739,GIF,soccer,super love,positive,75
16108,28-08-2020 05:34,c2373565-f5f1-415f-9786-49ff558c7739,GIF,soccer,hate,negative,5
16110,01-03-2021 09:18,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,peeking,neutral,35
16111,21-04-2021 09:51,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,intrigued,positive,45
16112,09-09-2020 11:20,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,dislike,negative,10
16113,10-09-2020 10:37,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,love,positive,65
16114,26-01-2021 20:41,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,heart,positive,60
16115,17-05-2021 08:10,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,scared,negative,15
16116,08-12-2020 20:10,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,scared,negative,15
16117,26-07-2020 05:42,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,heart,positive,60
16118,24-04-2021 23:49,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,scared,negative,15
16120,11-11-2020 15:23,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,positive,70
16121,28-02-2021 05:15,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,neutral,20
16122,02-04-2021 18:38,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,intrigued,positive,45
16123,15-12-2020 14:51,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,heart,positive,60
16124,15-09-2020 12:15,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,dislike,negative,10
16125,18-03-2021 18:45,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,cherish,positive,70
16126,22-04-2021 22:34,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,interested,positive,30
16127,25-11-2020 20:44,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,positive,70
16128,07-05-2021 12:33,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,love,positive,65
16130,16-03-2021 03:06,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,worried,negative,12
16131,19-04-2021 09:55,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,dislike,negative,10
16132,02-04-2021 23:50,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,adore,positive,72
16133,15-06-2021 07:34,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,dislike,negative,10
16134,08-10-2020 10:07,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,intrigued,positive,45
16135,17-03-2021 18:50,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,cherish,positive,70
16136,15-04-2021 13:55,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,positive,70
16137,29-06-2020 05:00,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,disgust,negative,0
16138,16-12-2020 14:06,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,want,positive,70
16140,23-03-2021 15:27,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,neutral,20
16141,10-11-2020 10:10,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,worried,negative,12
16142,23-10-2020 03:34,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,hate,negative,5
16143,21-10-2020 12:01,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,interested,positive,30
16144,04-07-2020 03:30,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,neutral,20
16145,03-11-2020 22:22,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,peeking,neutral,35
16146,12-05-2021 23:10,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,neutral,20
16147,08-05-2021 07:22,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,love,positive,65
16148,02-04-2021 06:09,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,super love,positive,75
16150,19-11-2020 14:01,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,hate,negative,5
16151,28-12-2020 20:19,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,indifferent,neutral,20
16152,19-05-2021 06:26,cc253c91-6df6-4de5-ab4e-6d1127620fd6,photo,science,interested,positive,30
16169,02-10-2020 00:55,327dd631-2d6b-4acb-b0a7-804cda5009b2,photo,cooking,cherish,positive,70
16170,28-09-2020 08:35,327dd631-2d6b-4acb-b0a7-804cda5009b2,photo,cooking,peeking,neutral,35
16171,27-11-2020 12:34,327dd631-2d6b-4acb-b0a7-804cda5009b2,photo,cooking,adore,positive,72
16172,22-04-2021 18:24,327dd631-2d6b-4acb-b0a7-804cda5009b2,photo,cooking,cherish,positive,70
16173,20-12-2020 01:49,327dd631-2d6b-4acb-b0a7-804cda5009b2,photo,cooking,hate,negative,5
16175,23-06-2020 14:00,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,cherish,positive,70
16176,13-01-2021 08:51,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,intrigued,positive,45
16177,29-10-2020 15:18,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,love,positive,65
16178,07-12-2020 19:04,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,cherish,positive,70
16179,26-11-2020 18:30,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,interested,positive,30
16180,15-09-2020 08:34,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,want,positive,70
16181,23-11-2020 18:39,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,cherish,positive,70
16182,08-12-2020 08:30,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,negative,15
16183,04-09-2020 20:20,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,indifferent,neutral,20
16185,25-02-2021 15:49,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,disgust,negative,0
16186,24-01-2021 17:22,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,negative,15
16187,31-05-2021 19:32,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,interested,positive,30
16188,31-03-2021 05:40,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,disgust,negative,0
16189,07-03-2021 16:21,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,indifferent,neutral,20
16190,15-01-2021 13:29,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,intrigued,positive,45
16191,16-05-2021 07:34,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,dislike,negative,10
16192,08-04-2021 21:03,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,hate,negative,5
16193,26-04-2021 02:59,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,super love,positive,75
16195,10-09-2020 18:11,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,like,positive,50
16196,16-01-2021 23:10,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,cherish,positive,70
16197,26-12-2020 17:29,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,super love,positive,75
16198,07-06-2021 16:38,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,negative,15
16199,20-02-2021 11:16,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,want,positive,70
16200,19-05-2021 01:21,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,super love,positive,75
16201,24-12-2020 22:14,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,intrigued,positive,45
16202,01-05-2021 03:48,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,like,positive,50
16203,10-11-2020 06:02,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,scared,negative,15
16205,22-12-2020 17:33,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,like,positive,50
16206,29-10-2020 17:04,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,peeking,neutral,35
16207,19-06-2020 04:40,0c6e8e2a-7692-4490-b545-f76b0d06697a,photo,animals,indifferent,neutral,20
16209,08-09-2020 06:35,9476189c-8342-489e-985c-81de9320f527,audio,soccer,indifferent,neutral,20
16210,04-09-2020 22:43,9476189c-8342-489e-985c-81de9320f527,audio,soccer,hate,negative,5
16211,09-12-2020 10:56,9476189c-8342-489e-985c-81de9320f527,audio,soccer,adore,positive,72
16212,13-01-2021 17:57,9476189c-8342-489e-985c-81de9320f527,audio,soccer,dislike,negative,10
16213,01-02-2021 01:00,9476189c-8342-489e-985c-81de9320f527,audio,soccer,worried,negative,12
16214,26-02-2021 19:03,9476189c-8342-489e-985c-81de9320f527,audio,soccer,dislike,negative,10
16215,01-05-2021 10:22,9476189c-8342-489e-985c-81de9320f527,audio,soccer,love,positive,65
16216,23-10-2020 18:00,9476189c-8342-489e-985c-81de9320f527,audio,soccer,hate,negative,5
16218,20-11-2020 16:03,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,intrigued,positive,45
16219,28-08-2020 19:31,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,scared,negative,15
16220,25-12-2020 02:21,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,want,positive,70
16221,10-08-2020 11:09,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,want,positive,70
16222,14-04-2021 16:37,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,super love,positive,75
16223,16-09-2020 08:23,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,scared,negative,15
16224,22-04-2021 08:30,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,like,positive,50
16225,19-11-2020 10:38,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,worried,negative,12
16226,20-01-2021 18:53,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,super love,positive,75
16228,04-08-2020 12:39,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,heart,positive,60
16229,04-07-2020 16:06,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,indifferent,neutral,20
16230,16-08-2020 12:26,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,heart,positive,60
16231,02-11-2020 07:16,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,want,positive,70
16232,05-11-2020 02:37,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,like,positive,50
16233,05-10-2020 08:17,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,worried,negative,12
16234,11-12-2020 05:21,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,super love,positive,75
16235,14-03-2021 10:51,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,super love,positive,75
16236,08-09-2020 16:22,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,dislike,negative,10
16238,08-11-2020 05:25,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,heart,positive,60
16239,10-03-2021 00:20,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,worried,negative,12
16240,01-04-2021 04:53,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,peeking,neutral,35
16241,05-11-2020 08:41,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,disgust,negative,0
16242,27-02-2021 12:32,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,heart,positive,60
16243,15-06-2021 06:39,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,interested,positive,30
16244,02-07-2020 00:18,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,love,positive,65
16245,15-05-2021 00:35,d539c60f-9967-44b0-a11e-26d5dfa43884,GIF,fitness,adore,positive,72
16261,08-09-2020 02:38,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,scared,negative,15
16262,17-06-2021 12:05,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,peeking,neutral,35
16263,01-10-2020 06:34,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,peeking,neutral,35
16264,03-08-2020 19:47,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,love,positive,65
16265,13-03-2021 10:30,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,peeking,neutral,35
16266,25-11-2020 18:44,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,heart,positive,60
16267,03-10-2020 01:45,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,intrigued,positive,45
16268,30-07-2020 03:25,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,love,positive,65
16269,12-11-2020 07:09,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,peeking,neutral,35
16271,26-10-2020 18:14,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,like,positive,50
16272,27-03-2021 14:37,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,super love,positive,75
16273,06-02-2021 03:00,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,scared,negative,15
16274,06-04-2021 13:50,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,like,positive,50
16275,04-06-2021 06:49,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,want,positive,70
16276,28-11-2020 19:31,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,cherish,positive,70
16277,28-11-2020 19:50,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,cherish,positive,70
16278,15-05-2021 17:02,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,peeking,neutral,35
16279,27-04-2021 13:36,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,adore,positive,72
16281,30-08-2020 15:07,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,hate,negative,5
16282,05-02-2021 05:16,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,disgust,negative,0
16283,09-06-2021 15:17,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,disgust,negative,0
16284,08-01-2021 14:51,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,adore,positive,72
16285,16-02-2021 01:51,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,disgust,negative,0
16286,28-05-2021 22:34,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,dislike,negative,10
16287,12-12-2020 21:02,51577f6a-e29e-4ed2-93eb-e7bd4eda800a,photo,dogs,heart,positive,60
16289,13-11-2020 08:13,a52f38d8-1c2e-4adc-b451-01c49f650195,GIF,healthy eating,intrigued,positive,45
16290,29-09-2020 14:07,a52f38d8-1c2e-4adc-b451-01c49f650195,GIF,healthy eating,peeking,neutral,35
16292,03-03-2021 20:09,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,love,positive,65
16293,17-04-2021 13:43,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,positive,50
16294,26-05-2021 19:27,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,negative,12
16295,06-11-2020 09:50,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,positive,50
16296,16-01-2021 01:07,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,dislike,negative,10
16297,25-08-2020 15:04,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,love,positive,65
16298,12-10-2020 22:52,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,negative,12
16299,13-10-2020 09:36,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,intrigued,positive,45
16300,18-05-2021 06:05,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,indifferent,neutral,20
16302,16-03-2021 12:09,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,negative,12
16303,22-08-2020 21:37,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,want,positive,70
16304,01-08-2020 05:36,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,positive,70
16305,04-09-2020 00:08,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,scared,negative,15
16306,17-06-2021 22:37,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,positive,70
16307,18-05-2021 01:41,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,peeking,neutral,35
16308,12-09-2020 14:30,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,scared,negative,15
16309,17-07-2020 17:08,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,positive,50
16310,19-06-2020 19:15,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,disgust,negative,0
16312,24-07-2020 02:55,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,intrigued,positive,45
16313,30-04-2021 10:35,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,love,positive,65
16314,23-03-2021 19:44,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,interested,positive,30
16315,11-11-2020 07:15,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,peeking,neutral,35
16316,12-12-2020 05:10,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,positive,50
16317,11-02-2021 10:35,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,indifferent,neutral,20
16318,02-04-2021 04:53,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,super love,positive,75
16319,25-07-2020 23:37,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,negative,12
16320,12-04-2021 13:56,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,cherish,positive,70
16322,27-01-2021 02:44,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,disgust,negative,0
16323,12-04-2021 23:02,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,disgust,negative,0
16324,14-03-2021 06:10,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,peeking,neutral,35
16325,14-02-2021 04:49,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,heart,positive,60
16326,20-02-2021 16:44,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,disgust,negative,0
16327,02-06-2021 19:45,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,heart,positive,60
16328,13-06-2021 07:56,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,want,positive,70
16329,22-10-2020 10:56,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,intrigued,positive,45
16330,10-04-2021 15:40,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,worried,negative,12
16332,21-08-2020 19:32,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,peeking,neutral,35
16333,24-08-2020 07:48,140a5163-66d8-4a11-8d4e-a670483bb852,photo,science,like,positive,50
16335,21-11-2020 13:34,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,disgust,negative,0
16336,11-04-2021 15:53,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,heart,positive,60
16337,21-04-2021 11:29,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,adore,positive,72
16338,13-02-2021 19:34,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,interested,positive,30
16339,14-03-2021 19:53,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,love,positive,65
16340,24-05-2021 19:11,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,want,positive,70
16341,20-04-2021 20:51,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,interested,positive,30
16342,15-10-2020 09:18,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,like,positive,50
16343,14-01-2021 06:43,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,disgust,negative,0
16345,17-12-2020 09:58,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,heart,positive,60
16346,16-08-2020 12:24,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,peeking,neutral,35
16347,27-07-2020 02:37,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,dislike,negative,10
16348,12-06-2021 05:22,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,peeking,neutral,35
16349,13-08-2020 14:05,436536b2-6d05-4e20-af6e-cade48b4bcf9,audio,cooking,cherish,positive,70
16366,15-05-2021 06:56,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,adore,positive,72
16367,14-07-2020 19:32,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,super love,positive,75
16368,11-08-2020 17:00,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,peeking,neutral,35
16369,16-06-2021 11:01,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,dislike,negative,10
16370,01-09-2020 14:46,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,disgust,negative,0
16371,19-12-2020 21:09,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,adore,positive,72
16372,12-04-2021 04:21,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,scared,negative,15
16373,02-03-2021 13:05,5e813176-850f-4791-a750-4961429c2458,GIF,soccer,love,positive,65
16375,02-03-2021 08:41,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,hate,negative,5
16376,10-01-2021 05:47,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,scared,negative,15
16377,25-07-2020 05:34,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,intrigued,positive,45
16378,22-03-2021 09:06,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,want,positive,70
16379,12-04-2021 06:31,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,adore,positive,72
16380,19-07-2020 09:42,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,indifferent,neutral,20
16381,04-08-2020 21:47,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,negative,0
16382,06-08-2020 03:48,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,intrigued,positive,45
16383,22-08-2020 00:30,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,adore,positive,72
16385,28-12-2020 04:50,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,adore,positive,72
16386,08-10-2020 23:31,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,like,positive,50
16387,09-08-2020 17:52,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,love,positive,65
16388,16-04-2021 16:28,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,want,positive,70
16389,20-04-2021 20:00,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,super love,positive,75
16390,25-11-2020 22:19,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,scared,negative,15
16391,08-04-2021 01:32,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,scared,negative,15
16392,19-10-2020 05:58,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,cherish,positive,70
16393,10-12-2020 13:05,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,super love,positive,75
16395,06-09-2020 06:25,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,adore,positive,72
16396,12-04-2021 06:58,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,hate,negative,5
16397,26-12-2020 00:40,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,indifferent,neutral,20
16398,19-12-2020 08:22,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,peeking,neutral,35
16399,25-01-2021 19:30,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,peeking,neutral,35
16400,30-03-2021 01:41,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,negative,0
16401,08-03-2021 23:12,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,worried,negative,12
16402,04-04-2021 08:23,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,negative,0
16403,18-12-2020 04:00,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,like,positive,50
16405,27-06-2020 11:19,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,intrigued,positive,45
16406,01-07-2020 16:27,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,like,positive,50
16407,07-04-2021 01:26,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,interested,positive,30
16408,13-06-2021 04:04,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,disgust,negative,0
16409,05-09-2020 14:44,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,dislike,negative,10
16410,22-08-2020 21:15,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,like,positive,50
16411,01-01-2021 02:14,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,super love,positive,75
16412,08-11-2020 01:42,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,hate,negative,5
16413,24-12-2020 08:13,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,indifferent,neutral,20
16415,10-07-2020 12:55,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,indifferent,neutral,20
16416,24-02-2021 09:01,efda0319-e547-484a-84b5-c5041a57502c,photo,dogs,love,positive,65
16418,24-03-2021 13:14,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,interested,positive,30
16419,29-12-2020 09:21,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,intrigued,positive,45
16420,06-02-2021 05:25,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,heart,positive,60
16421,16-07-2020 12:03,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,worried,negative,12
16422,06-08-2020 18:05,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,interested,positive,30
16423,14-09-2020 09:57,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,intrigued,positive,45
16424,10-04-2021 10:48,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,adore,positive,72
16425,07-06-2021 02:21,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,intrigued,positive,45
16426,16-11-2020 16:19,a881e5c8-4f16-4823-85a8-c595fe220385,video,soccer,super love,positive,75
